tag	name	vr	vm	is_retired
(0046,0046)	Corneal Size	FD	1	false
(0046,0047)	Corneal Size Sequence	SQ	1	false
(0046,0050)	Autorefraction Right Eye Sequence	SQ	1	false
(0046,0052)	Autorefraction Left Eye Sequence	SQ	1	false
(0046,0060)	Distance Pupillary Distance	FD	1	false
(0046,0062)	Near Pupillary Distance	FD	1	false
(0046,0063)	Intermediate Pupillary Distance	FD	1	false
(0046,0064)	Other Pupillary Distance	FD	1	false
(0046,0070)	Keratometry Right Eye Sequence	SQ	1	false
(0046,0071)	Keratometry Left Eye Sequence	SQ	1	false
(0046,0074)	Steep Keratometric Axis Sequence	SQ	1	false
(0046,0075)	Radius of Curvature	FD	1	false
(0046,0076)	Keratometric Power	FD	1	false
(0046,0077)	Keratometric Axis	FD	1	false
(0046,0080)	Flat Keratometric Axis Sequence	SQ	1	false
(0046,0092)	Background Color	CS	1	false
(0046,0094)	Optotype	CS	1	false
(0046,0095)	Optotype Presentation	CS	1	false
(0046,0097)	Subjective Refraction Right Eye Sequence	SQ	1	false
(0046,0098)	Subjective Refraction Left Eye Sequence	SQ	1	false
(0046,0100)	Add Near Sequence	SQ	1	false
(0046,0101)	Add Intermediate Sequence	SQ	1	false
(0046,0102)	Add Other Sequence	SQ	1	false
(0046,0104)	Add Power	FD	1	false
(0046,0106)	Viewing Distance	FD	1	false
(0046,0110)	Cornea Measurements Sequence	SQ	1	false
(0046,0111)	Source of Cornea Measurement Data Code Sequence	SQ	1	false
(0046,0112)	Steep Corneal Axis Sequence	SQ	1	false
(0046,0113)	Flat Corneal Axis Sequence	SQ	1	false
(0046,0114)	Corneal Power	FD	1	false
(0046,0115)	Corneal Axis	FD	1	false
(0046,0116)	Cornea Measurement Method Code Sequence	SQ	1	false
(0046,0117)	Refractive Index of Cornea	FL	1	false
(0046,0118)	Refractive Index of Aqueous Humor	FL	1	false
(0046,0121)	Visual Acuity Type Code Sequence	SQ	1	false
(0046,0122)	Visual Acuity Right Eye Sequence	SQ	1	false
(0046,0123)	Visual Acuity Left Eye Sequence	SQ	1	false
(0046,0124)	Visual Acuity Both Eyes Open Sequence	SQ	1	false
(0046,0125)	Viewing Distance Type	CS	1	false
(0046,0135)	Visual Acuity Modifiers	SS	2	false
(0046,0137)	Decimal Visual Acuity	FD	1	false
(0046,0139)	Optotype Detailed Definition	LO	1	false
(0046,0145)	Referenced Refractive Measurements Sequence	SQ	1	false
(0046,0146)	Sphere Power	FD	1	false
(0046,0147)	Cylinder Power	FD	1	false
(0046,0201)	Corneal Topography Surface	CS	1	false
(0046,0202)	Corneal Vertex Location	FL	2	false
(0046,0203)	Pupil Centroid X-Coordinate	FL	1	false
(0046,0204)	Pupil Centroid Y-Coordinate	FL	1	false
(0046,0205)	Equivalent Pupil Radius	FL	1	false
(0046,0207)	Corneal Topography Map Type Code Sequence	SQ	1	false
(0046,0208)	Vertices of the Outline of Pupil	IS	2-2n	false
(0046,0210)	Corneal Topography Mapping Normals Sequence	SQ	1	false
(0046,0211)	Maximum Corneal Curvature Sequence	SQ	1	false
(0046,0212)	Maximum Corneal Curvature	FL	1	false
(0046,0213)	Maximum Corneal Curvature Location	FL	2	false
(0046,0215)	Minimum Keratometric Sequence	SQ	1	false
(0046,0218)	Simulated Keratometric Cylinder Sequence	SQ	1	false
(0046,0220)	Average Corneal Power	FL	1	false
(0046,0224)	Corneal I-S Value	FL	1	false
(0046,0227)	Analyzed Area	FL	1	false
(0046,0230)	Surface Regularity Index	FL	1	false
(0046,0232)	Surface Asymmetry Index	FL	1	false
(0046,0234)	Corneal Eccentricity Index	FL	1	false
(0046,0236)	Keratoconus Prediction Index	FL	1	false
(0046,0238)	Decimal Potential Visual Acuity	FL	1	false
(0046,0242)	Corneal Topography Map Quality Evaluation	CS	1	false
(0046,0244)	Source Image Corneal Processed Data Sequence	SQ	1	false
(0046,0247)	Corneal Point Location	FL	3	false
(0046,0248)	Corneal Point Estimated	CS	1	false
(0046,0249)	Axial Power	FL	1	false
(0046,0250)	Tangential Power	FL	1	false
(0046,0251)	Refractive Power	FL	1	false
(0046,0252)	Relative Elevation	FL	1	false
(0046,0253)	Corneal Wavefront	FL	1	false
(0048,0001)	Imaged Volume Width	FL	1	false
(0048,0002)	Imaged Volume Height	FL	1	false
(0048,0003)	Imaged Volume Depth	FL	1	false
(0048,0006)	Total Pixel Matrix Columns	UL	1	false
(0048,0007)	Total Pixel Matrix Rows	UL	1	false
(0048,0008)	Total Pixel Matrix Origin Sequence	SQ	1	false
(0048,0010)	Specimen Label in Image	CS	1	false
(0048,0011)	Focus Method	CS	1	false
(0048,0012)	Extended Depth of Field	CS	1	false
(0048,0013)	Number of Focal Planes	US	1	false
(0048,0014)	Distance Between Focal Planes	FL	1	false
(0048,0015)	Recommended Absent Pixel CIELab Value	US	3	false
(0048,0100)	Illuminator Type Code Sequence	SQ	1	false
(0048,0102)	Image Orientation (Slide)	DS	6	false
(0048,0105)	Optical Path Sequence	SQ	1	false
(0048,0106)	Optical Path Identifier	SH	1	false
(0048,0107)	Optical Path Description	ST	1	false
(0048,0108)	Illumination Color Code Sequence	SQ	1	false
(0048,0110)	Specimen Reference Sequence	SQ	1	false
(0048,0111)	Condenser Lens Power	DS	1	false
(0048,0112)	Objective Lens Power	DS	1	false
(0048,0113)	Objective Lens Numerical Aperture	DS	1	false
(0048,0114)	Confocal Mode	CS	1	false
(0048,0115)	Tissue Location	CS	1	false
(0048,0116)	Confocal Microscopy Image Frame Type Sequence	SQ	1	false
(0048,0117)	Image Acquisition Depth	FD	1	false
(0048,0120)	Palette Color Lookup Table Sequence	SQ	1	false
(0048,0200)	Referenced Image Navigation Sequence	SQ	1	true
(0048,0201)	Top Left Hand Corner of Localizer Area	US	2	true
(0048,0202)	Bottom Right Hand Corner of Localizer Area	US	2	true
(0048,0207)	Optical Path Identification Sequence	SQ	1	false
(0048,021A)	Plane Position (Slide) Sequence	SQ	1	false
(0048,021E)	Column Position In Total Image Pixel Matrix	SL	1	false
(0048,021F)	Row Position In Total Image Pixel Matrix	SL	1	false
(0048,0301)	Pixel Origin Interpretation	CS	1	false
(0048,0302)	Number of Optical Paths	UL	1	false
(0048,0303)	Total Pixel Matrix Focal Planes	UL	1	false
(0048,0304)	Tiles Overlap	CS	1	false
(0050,0004)	Calibration Image	CS	1	false
(0050,0010)	Device Sequence	SQ	1	false
(0050,0012)	Container Component Type Code Sequence	SQ	1	false
(0050,0013)	Container Component Thickness	FD	1	false
(0050,0014)	Device Length	DS	1	false
(0050,0015)	Container Component Width	FD	1	false
(0050,0016)	Device Diameter	DS	1	false
(0050,0017)	Device Diameter Units	CS	1	false
(0050,0018)	Device Volume	DS	1	false
(0050,0019)	Inter-Marker Distance	DS	1	false
(0050,001A)	Container Component Material	CS	1	false
(0050,001B)	Container Component ID	LO	1	false
(0050,001C)	Container Component Length	FD	1	false
(0050,001D)	Container Component Diameter	FD	1	false
(0050,001E)	Container Component Description	LO	1	false
(0050,0020)	Device Description	LO	1	false
(0050,0021)	Long Device Description	ST	1	false
(0052,0001)	Contrast/Bolus Ingredient Percent by Volume	FL	1	false
(0052,0002)	OCT Focal Distance	FD	1	false
(0052,0003)	Beam Spot Size	FD	1	false
(0052,0004)	Effective Refractive Index	FD	1	false
(0052,0006)	OCT Acquisition Domain	CS	1	false
(0052,0007)	OCT Optical Center Wavelength	FD	1	false
(0052,0008)	Axial Resolution	FD	1	false
(0052,0009)	Ranging Depth	FD	1	false
(0052,0011)	A-line Rate	FD	1	false
(0052,0012)	A-lines Per Frame	US	1	false
(0052,0013)	Catheter Rotational Rate	FD	1	false
(0052,0014)	A-line Pixel Spacing	FD	1	false
(0052,0016)	Mode of Percutaneous Access Sequence	SQ	1	false
(0052,0025)	Intravascular OCT Frame Type Sequence	SQ	1	false
(0052,0026)	OCT Z Offset Applied	CS	1	false
(0052,0027)	Intravascular Frame Content Sequence	SQ	1	false
(0052,0028)	Intravascular Longitudinal Distance	FD	1	false
(0052,0029)	Intravascular OCT Frame Content Sequence	SQ	1	false
(0052,0030)	OCT Z Offset Correction	SS	1	false
(0052,0031)	Catheter Direction of Rotation	CS	1	false
(0052,0033)	Seam Line Location	FD	1	false
(0052,0034)	First A-line Location	FD	1	false
(0052,0036)	Seam Line Index	US	1	false
(0052,0038)	Number of Padded A-lines	US	1	false
(0052,0039)	Interpolation Type	CS	1	false
(0052,003A)	Refractive Index Applied	CS	1	false
(0054,0010)	Energy Window Vector	US	1-n	false
(0054,0011)	Number of Energy Windows	US	1	false
(0054,0012)	Energy Window Information Sequence	SQ	1	false
(0054,0013)	Energy Window Range Sequence	SQ	1	false
(0054,0014)	Energy Window Lower Limit	DS	1	false
(0054,0015)	Energy Window Upper Limit	DS	1	false
(0054,0016)	Radiopharmaceutical Information Sequence	SQ	1	false
(0054,0017)	Residual Syringe Counts	IS	1	false
(0054,0018)	Energy Window Name	SH	1	false
(0054,0020)	Detector Vector	US	1-n	false
(0054,0021)	Number of Detectors	US	1	false
(0054,0022)	Detector Information Sequence	SQ	1	false
(0054,0030)	Phase Vector	US	1-n	false
(0054,0031)	Number of Phases	US	1	false
(0054,0032)	Phase Information Sequence	SQ	1	false
(0054,0033)	Number of Frames in Phase	US	1	false
(0054,0036)	Phase Delay	IS	1	false
(0054,0038)	Pause Between Frames	IS	1	false
(0054,0039)	Phase Description	CS	1	false
(0054,0050)	Rotation Vector	US	1-n	false
(0054,0051)	Number of Rotations	US	1	false
(0054,0052)	Rotation Information Sequence	SQ	1	false
(0054,0053)	Number of Frames in Rotation	US	1	false
(0054,0060)	R-R Interval Vector	US	1-n	false
(0054,0061)	Number of R-R Intervals	US	1	false
(0054,0062)	Gated Information Sequence	SQ	1	false
(0054,0063)	Data Information Sequence	SQ	1	false
(0054,0070)	Time Slot Vector	US	1-n	false
(0054,0071)	Number of Time Slots	US	1	false
(0054,0072)	Time Slot Information Sequence	SQ	1	false
(0054,0073)	Time Slot Time	DS	1	false
(0054,0080)	Slice Vector	US	1-n	false
(0054,0081)	Number of Slices	US	1	false
(0054,0090)	Angular View Vector	US	1-n	false
(0054,0100)	Time Slice Vector	US	1-n	false
(0054,0101)	Number of Time Slices	US	1	false
(0054,0200)	Start Angle	DS	1	false
(0054,0202)	Type of Detector Motion	CS	1	false
(0054,0210)	Trigger Vector	IS	1-n	false
(0054,0211)	Number of Triggers in Phase	US	1	false
(0054,0220)	View Code Sequence	SQ	1	false
(0054,0222)	View Modifier Code Sequence	SQ	1	false
(0054,0300)	Radionuclide Code Sequence	SQ	1	false
(0054,0302)	Administration Route Code Sequence	SQ	1	false
(0054,0304)	Radiopharmaceutical Code Sequence	SQ	1	false
(0054,0306)	Calibration Data Sequence	SQ	1	false
(0054,0308)	Energy Window Number	US	1	false
(0054,0400)	Image ID	SH	1	false
(0054,0410)	Patient Orientation Code Sequence	SQ	1	false
(0054,0412)	Patient Orientation Modifier Code Sequence	SQ	1	false
(0054,0414)	Patient Gantry Relationship Code Sequence	SQ	1	false
(0054,0500)	Slice Progression Direction	CS	1	false
(0054,0501)	Scan Progression Direction	CS	1	false
(0054,1000)	Series Type	CS	2	false
(0054,1001)	Units	CS	1	false
(0054,1002)	Counts Source	CS	1	false
(0054,1004)	Reprojection Method	CS	1	false
(0054,1006)	SUV Type	CS	1	false
(0054,1100)	Randoms Correction Method	CS	1	false
(0054,1101)	Attenuation Correction Method	LO	1	false
(0054,1102)	Decay Correction	CS	1	false
(0054,1103)	Reconstruction Method	LO	1	false
(0054,1104)	Detector Lines of Response Used	LO	1	false
(0054,1105)	Scatter Correction Method	LO	1	false
(0054,1200)	Axial Acceptance	DS	1	false
(0054,1201)	Axial Mash	IS	2	false
(0054,1202)	Transverse Mash	IS	1	false
(0054,1203)	Detector Element Size	DS	2	false
(0054,1210)	Coincidence Window Width	DS	1	false
(0054,1220)	Secondary Counts Type	CS	1-n	false
(0054,1300)	Frame Reference Time	DS	1	false
(0054,1310)	Primary (Prompts) Counts Accumulated	IS	1	false
(0054,1311)	Secondary Counts Accumulated	IS	1-n	false
(0054,1320)	Slice Sensitivity Factor	DS	1	false
(0054,1321)	Decay Factor	DS	1	false
(0054,1322)	Dose Calibration Factor	DS	1	false
(0054,1323)	Scatter Fraction Factor	DS	1	false
(0054,1324)	Dead Time Factor	DS	1	false
(0054,1330)	Image Index	US	1	false
(0054,1400)	Counts Included	CS	1-n	true
(0054,1401)	Dead Time Correction Flag	CS	1	true
(0060,3000)	Histogram Sequence	SQ	1	false
(0060,3002)	Histogram Number of Bins	US	1	false
(0060,3004)	Histogram First Bin Value	US or SS	1	false
(0060,3006)	Histogram Last Bin Value	US or SS	1	false
(0060,3008)	Histogram Bin Width	US	1	false
(0060,3010)	Histogram Explanation	LO	1	false
(0060,3020)	Histogram Data	UL	1-n	false
(0062,0001)	Segmentation Type	CS	1	false
(0062,0002)	Segment Sequence	SQ	1	false
(0062,0003)	Segmented Property Category Code Sequence	SQ	1	false
(0062,0004)	Segment Number	US	1	false
(0062,0005)	Segment Label	LO	1	false
(0062,0006)	Segment Description	ST	1	false
(0062,0007)	Segmentation Algorithm Identification Sequence	SQ	1	false
(0062,0008)	Segment Algorithm Type	CS	1	false
(0062,0009)	Segment Algorithm Name	LO	1-n	false
(0062,000A)	Segment Identification Sequence	SQ	1	false
(0062,000B)	Referenced Segment Number	US	1-n	false
(0062,000C)	Recommended Display Grayscale Value	US	1	false
(0062,000D)	Recommended Display CIELab Value	US	3	false
(0062,000E)	Maximum Fractional Value	US	1	false
(0062,000F)	Segmented Property Type Code Sequence	SQ	1	false
(0062,0010)	Segmentation Fractional Type	CS	1	false
(0062,0011)	Segmented Property Type Modifier Code Sequence	SQ	1	false
(0062,0012)	Used Segments Sequence	SQ	1	false
(0062,0013)	Segments Overlap	CS	1	false
(0062,0020)	Tracking ID	UT	1	false
(0062,0021)	Tracking UID	UI	1	false
(0064,0002)	Deformable Registration Sequence	SQ	1	false
(0064,0003)	Source Frame of Reference UID	UI	1	false
(0064,0005)	Deformable Registration Grid Sequence	SQ	1	false
(0064,0007)	Grid Dimensions	UL	3	false
(0064,0008)	Grid Resolution	FD	3	false
(0064,0009)	Vector Grid Data	OF	1	false
(0064,000F)	Pre Deformation Matrix Registration Sequence	SQ	1	false
(0064,0010)	Post Deformation Matrix Registration Sequence	SQ	1	false
(0066,0001)	Number of Surfaces	UL	1	false
(0066,0002)	Surface Sequence	SQ	1	false
(0066,0003)	Surface Number	UL	1	false
(0066,0004)	Surface Comments	LT	1	false
(0066,0005)	Surface Offset	FL	1	false
(0066,0009)	Surface Processing	CS	1	false
(0066,000A)	Surface Processing Ratio	FL	1	false
(0066,000B)	Surface Processing Description	LO	1	false
(0066,000C)	Recommended Presentation Opacity	FL	1	false
(0066,000D)	Recommended Presentation Type	CS	1	false
(0066,000E)	Finite Volume	CS	1	false
(0066,0010)	Manifold	CS	1	false
(0066,0011)	Surface Points Sequence	SQ	1	false
(0066,0012)	Surface Points Normals Sequence	SQ	1	false
(0066,0013)	Surface Mesh Primitives Sequence	SQ	1	false
(0066,0015)	Number of Surface Points	UL	1	false
(0066,0016)	Point Coordinates Data	OF	1	false
(0066,0017)	Point Position Accuracy	FL	3	false
(0066,0018)	Mean Point Distance	FL	1	false
(0066,0019)	Maximum Point Distance	FL	1	false
(0066,001A)	Points Bounding Box Coordinates	FL	6	false
(0066,001B)	Axis of Rotation	FL	3	false
(0066,001C)	Center of Rotation	FL	3	false
(0066,001E)	Number of Vectors	UL	1	false
(0066,001F)	Vector Dimensionality	US	1	false
(0066,0020)	Vector Accuracy	FL	1-n	false
(0066,0021)	Vector Coordinate Data	OF	1	false
(0066,0022)	Double Point Coordinates Data	OD	1	false
(0066,0023)	Triangle Point Index List	OW	1	true
(0066,0024)	Edge Point Index List	OW	1	true
(0066,0025)	Vertex Point Index List	OW	1	true
(0066,0026)	Triangle Strip Sequence	SQ	1	false
(0066,0027)	Triangle Fan Sequence	SQ	1	false
(0066,0028)	Line Sequence	SQ	1	false
(0066,0029)	Primitive Point Index List	OW	1	true
(0066,002A)	Surface Count	UL	1	false
(0066,002B)	Referenced Surface Sequence	SQ	1	false
(0066,002C)	Referenced Surface Number	UL	1	false
(0066,002D)	Segment Surface Generation Algorithm Identification Sequence	SQ	1	false
(0066,002E)	Segment Surface Source Instance Sequence	SQ	1	false
(0066,002F)	Algorithm Family Code Sequence	SQ	1	false
(0066,0030)	Algorithm Name Code Sequence	SQ	1	false
(0066,0031)	Algorithm Version	LO	1	false
(0066,0032)	Algorithm Parameters	LT	1	false
(0066,0034)	Facet Sequence	SQ	1	false
(0066,0035)	Surface Processing Algorithm Identification Sequence	SQ	1	false
(0066,0036)	Algorithm Name	LO	1	false
(0066,0037)	Recommended Point Radius	FL	1	false
(0066,0038)	Recommended Line Thickness	FL	1	false
(0066,0040)	Long Primitive Point Index List	OL	1	false
(0066,0041)	Long Triangle Point Index List	OL	1	false
(0066,0042)	Long Edge Point Index List	OL	1	false
(0066,0043)	Long Vertex Point Index List	OL	1	false
(0066,0101)	Track Set Sequence	SQ	1	false
(0066,0102)	Track Sequence	SQ	1	false
(0066,0103)	Recommended Display CIELab Value List	OW	1	false
(0066,0104)	Tracking Algorithm Identification Sequence	SQ	1	false
(0066,0105)	Track Set Number	UL	1	false
(0066,0106)	Track Set Label	LO	1	false
(0066,0107)	Track Set Description	UT	1	false
(0066,0108)	Track Set Anatomical Type Code Sequence	SQ	1	false
(0066,0121)	Measurements Sequence	SQ	1	false
(0066,0124)	Track Set Statistics Sequence	SQ	1	false
(0066,0125)	Floating Point Values	OF	1	false
(0066,0129)	Track Point Index List	OL	1	false
(0066,0130)	Track Statistics Sequence	SQ	1	false
(0066,0132)	Measurement Values Sequence	SQ	1	false
(0066,0133)	Diffusion Acquisition Code Sequence	SQ	1	false
(0066,0134)	Diffusion Model Code Sequence	SQ	1	false
(0068,6210)	Implant Size	LO	1	false
(0068,6221)	Implant Template Version	LO	1	false
(0068,6222)	Replaced Implant Template Sequence	SQ	1	false
(0068,6223)	Implant Type	CS	1	false
(0068,6224)	Derivation Implant Template Sequence	SQ	1	false
(0068,6225)	Original Implant Template Sequence	SQ	1	false
(0068,6226)	Effective DateTime	DT	1	false
(0068,6230)	Implant Target Anatomy Sequence	SQ	1	false
(0068,6260)	Information From Manufacturer Sequence	SQ	1	false
(0068,6265)	Notification From Manufacturer Sequence	SQ	1	false
(0068,6270)	Information Issue DateTime	DT	1	false
(0068,6280)	Information Summary	ST	1	false
(0068,62A0)	Implant Regulatory Disapproval Code Sequence	SQ	1	false
(0068,62A5)	Overall Template Spatial Tolerance	FD	1	false
(0068,62C0)	HPGL Document Sequence	SQ	1	false
(0068,62D0)	HPGL Document ID	US	1	false
(0068,62D5)	HPGL Document Label	LO	1	false
(0068,62E0)	View Orientation Code Sequence	SQ	1	false
(0068,62F0)	View Orientation Modifier Code Sequence	SQ	1	false
(0068,62F2)	HPGL Document Scaling	FD	1	false
(0068,6300)	HPGL Document	OB	1	false
(0068,6310)	HPGL Contour Pen Number	US	1	false
(0068,6320)	HPGL Pen Sequence	SQ	1	false
(0068,6330)	HPGL Pen Number	US	1	false
(0068,6340)	HPGL Pen Label	LO	1	false
(0068,6345)	HPGL Pen Description	ST	1	false
(0068,6346)	Recommended Rotation Point	FD	2	false
(0068,6347)	Bounding Rectangle	FD	4	false
(0068,6350)	Implant Template 3D Model Surface Number	US	1-n	false
(0068,6360)	Surface Model Description Sequence	SQ	1	false
(0068,6380)	Surface Model Label	LO	1	false
(0068,6390)	Surface Model Scaling Factor	FD	1	false
(0068,63A0)	Materials Code Sequence	SQ	1	false
(0068,63A4)	Coating Materials Code Sequence	SQ	1	false
(0068,63A8)	Implant Type Code Sequence	SQ	1	false
(0068,63AC)	Fixation Method Code Sequence	SQ	1	false
(0068,63B0)	Mating Feature Sets Sequence	SQ	1	false
(0068,63C0)	Mating Feature Set ID	US	1	false
(0068,63D0)	Mating Feature Set Label	LO	1	false
(0068,63E0)	Mating Feature Sequence	SQ	1	false
(0068,63F0)	Mating Feature ID	US	1	false
(0068,6400)	Mating Feature Degree of Freedom Sequence	SQ	1	false
(0068,6410)	Degree of Freedom ID	US	1	false
(0068,6420)	Degree of Freedom Type	CS	1	false
(0068,6430)	2D Mating Feature Coordinates Sequence	SQ	1	false
(0068,6440)	Referenced HPGL Document ID	US	1	false
(0068,6450)	2D Mating Point	FD	2	false
(0068,6460)	2D Mating Axes	FD	4	false
(0068,6470)	2D Degree of Freedom Sequence	SQ	1	false
(0068,6490)	3D Degree of Freedom Axis	FD	3	false
(0068,64A0)	Range of Freedom	FD	2	false
(0068,64C0)	3D Mating Point	FD	3	false
(0068,64D0)	3D Mating Axes	FD	9	false
(0068,64F0)	2D Degree of Freedom Axis	FD	3	false
(0068,6500)	Planning Landmark Point Sequence	SQ	1	false
(0068,6510)	Planning Landmark Line Sequence	SQ	1	false
(0068,6520)	Planning Landmark Plane Sequence	SQ	1	false
(0068,6530)	Planning Landmark ID	US	1	false
(0068,6540)	Planning Landmark Description	LO	1	false
(0068,6545)	Planning Landmark Identification Code Sequence	SQ	1	false
(0068,6550)	2D Point Coordinates Sequence	SQ	1	false
(0068,6560)	2D Point Coordinates	FD	2	false
(0068,6590)	3D Point Coordinates	FD	3	false
(0068,65A0)	2D Line Coordinates Sequence	SQ	1	false
(0068,65B0)	2D Line Coordinates	FD	4	false
(0068,65D0)	3D Line Coordinates	FD	6	false
(0068,65E0)	2D Plane Coordinates Sequence	SQ	1	false
(0068,65F0)	2D Plane Intersection	FD	4	false
(0068,6610)	3D Plane Origin	FD	3	false
(0068,6620)	3D Plane Normal	FD	3	false
(0068,7001)	Model Modification	CS	1	false
(0068,7002)	Model Mirroring	CS	1	false
(0068,7003)	Model Usage Code Sequence	SQ	1	false
(0068,7004)	Model Group UID	UI	1	false
(0068,7005)	Relative URI Reference Within Encapsulated Document	UR	1	false
(006A,0001)	Annotation Coordinate Type	CS	1	false
(006A,0002)	Annotation Group Sequence	SQ	1	false
(006A,0003)	Annotation Group UID	UI	1	false
(006A,0005)	Annotation Group Label	LO	1	false
(006A,0006)	Annotation Group Description	UT	1	false
(006A,0007)	Annotation Group Generation Type	CS	1	false
(006A,0008)	Annotation Group Algorithm Identification Sequence	SQ	1	false
(006A,0009)	Annotation Property Category Code Sequence	SQ	1	false
(006A,000A)	Annotation Property Type Code Sequence	SQ	1	false
(006A,000B)	Annotation Property Type Modifier Code Sequence	SQ	1	false
(006A,000C)	Number of Annotations	UL	1	false
(006A,000D)	Annotation Applies to All Optical Paths	CS	1	false
(006A,000E)	Referenced Optical Path Identifier	SH	1-n	false
(006A,000F)	Annotation Applies to All Z Planes	CS	1	false
(006A,0010)	Common Z Coordinate Value	FD	1-n	false
(006A,0011)	Annotation Index List	OL	1	false
(0070,0001)	Graphic Annotation Sequence	SQ	1	false
(0070,0002)	Graphic Layer	CS	1	false
(0070,0003)	Bounding Box Annotation Units	CS	1	false
(0070,0004)	Anchor Point Annotation Units	CS	1	false
(0070,0005)	Graphic Annotation Units	CS	1	false
(0070,0006)	Unformatted Text Value	ST	1	false
(0070,0008)	Text Object Sequence	SQ	1	false
(0070,0009)	Graphic Object Sequence	SQ	1	false
(0070,0010)	Bounding Box Top Left Hand Corner	FL	2	false
(0070,0011)	Bounding Box Bottom Right Hand Corner	FL	2	false
(0070,0012)	Bounding Box Text Horizontal Justification	CS	1	false
(0070,0014)	Anchor Point	FL	2	false
(0070,0015)	Anchor Point Visibility	CS	1	false
(0070,0020)	Graphic Dimensions	US	1	false
(0070,0021)	Number of Graphic Points	US	1	false
(0070,0022)	Graphic Data	FL	2-n	false
(0070,0023)	Graphic Type	CS	1	false
(0070,0024)	Graphic Filled	CS	1	false
(0070,0040)	Image Rotation (Retired)	IS	1	true
(0070,0041)	Image Horizontal Flip	CS	1	false
(0070,0042)	Image Rotation	US	1	false
(0070,0050)	Displayed Area Top Left Hand Corner (Trial)	US	2	true
(0070,0051)	Displayed Area Bottom Right Hand Corner (Trial)	US	2	true
(0070,0052)	Displayed Area Top Left Hand Corner	SL	2	false
(0070,0053)	Displayed Area Bottom Right Hand Corner	SL	2	false
(0070,005A)	Displayed Area Selection Sequence	SQ	1	false
(0070,0060)	Graphic Layer Sequence	SQ	1	false
(0070,0062)	Graphic Layer Order	IS	1	false
(0070,0066)	Graphic Layer Recommended Display Grayscale Value	US	1	false
(0070,0067)	Graphic Layer Recommended Display RGB Value	US	3	true
(0070,0068)	Graphic Layer Description	LO	1	false
(0070,0080)	Content Label	CS	1	false
(0070,0081)	Content Description	LO	1	false
(0070,0082)	Presentation Creation Date	DA	1	false
(0070,0083)	Presentation Creation Time	TM	1	false
(0070,0084)	Content Creator&#x27;s Name	PN	1	false
(0070,0086)	Content Creator&#x27;s Identification Code Sequence	SQ	1	false
(0070,0087)	Alternate Content Description Sequence	SQ	1	false
(0070,0100)	Presentation Size Mode	CS	1	false
(0070,0101)	Presentation Pixel Spacing	DS	2	false
(0070,0102)	Presentation Pixel Aspect Ratio	IS	2	false
(0070,0103)	Presentation Pixel Magnification Ratio	FL	1	false
(0070,0207)	Graphic Group Label	LO	1	false
(0070,0208)	Graphic Group Description	ST	1	false
(0070,0209)	Compound Graphic Sequence	SQ	1	false
(0070,0226)	Compound Graphic Instance ID	UL	1	false
(0070,0227)	Font Name	LO	1	false
(0070,0228)	Font Name Type	CS	1	false
(0070,0229)	CSS Font Name	LO	1	false
(0070,0230)	Rotation Angle	FD	1	false
(0070,0231)	Text Style Sequence	SQ	1	false
(0070,0232)	Line Style Sequence	SQ	1	false
(0070,0233)	Fill Style Sequence	SQ	1	false
(0070,0234)	Graphic Group Sequence	SQ	1	false
(0070,0241)	Text Color CIELab Value	US	3	false
(0070,0242)	Horizontal Alignment	CS	1	false
(0070,0243)	Vertical Alignment	CS	1	false
(0070,0244)	Shadow Style	CS	1	false
(0070,0245)	Shadow Offset X	FL	1	false
(0070,0246)	Shadow Offset Y	FL	1	false
(0070,0247)	Shadow Color CIELab Value	US	3	false
(0070,0248)	Underlined	CS	1	false
(0070,0249)	Bold	CS	1	false
(0070,0250)	Italic	CS	1	false
(0070,0251)	Pattern On Color CIELab Value	US	3	false
(0070,0252)	Pattern Off Color CIELab Value	US	3	false
(0070,0253)	Line Thickness	FL	1	false
(0070,0254)	Line Dashing Style	CS	1	false
(0070,0255)	Line Pattern	UL	1	false
(0070,0256)	Fill Pattern	OB	1	false
(0070,0257)	Fill Mode	CS	1	false
(0070,0258)	Shadow Opacity	FL	1	false
(0070,0261)	Gap Length	FL	1	false
(0070,0262)	Diameter of Visibility	FL	1	false
(0070,0273)	Rotation Point	FL	2	false
(0070,0274)	Tick Alignment	CS	1	false
(0070,0278)	Show Tick Label	CS	1	false
(0070,0279)	Tick Label Alignment	CS	1	false
(0070,0282)	Compound Graphic Units	CS	1	false
(0070,0284)	Pattern On Opacity	FL	1	false
(0070,0285)	Pattern Off Opacity	FL	1	false
(0070,0287)	Major Ticks Sequence	SQ	1	false
(0070,0288)	Tick Position	FL	1	false
(0070,0289)	Tick Label	SH	1	false
(0070,0294)	Compound Graphic Type	CS	1	false
(0070,0295)	Graphic Group ID	UL	1	false
(0070,0306)	Shape Type	CS	1	false
(0070,0308)	Registration Sequence	SQ	1	false
(0070,0309)	Matrix Registration Sequence	SQ	1	false
(0070,030A)	Matrix Sequence	SQ	1	false
(0070,030B)	Frame of Reference to Displayed Coordinate System Transformation Matrix	FD	16	false
(0070,030C)	Frame of Reference Transformation Matrix Type	CS	1	false
(0070,030D)	Registration Type Code Sequence	SQ	1	false
(0070,030F)	Fiducial Description	ST	1	false
(0070,0310)	Fiducial Identifier	SH	1	false
